system:index,date,station_id,station_name,sub_surface_runoff_sum,surface_runoff_sum,total_precipitation_sum,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4,.geo
20240613_1_0,2024-06-13,st-3,Gokarna,8.717924356460571E-5,1.2025237083435059E-5,0.0016942292440944584,0.34126536051432294,0.3231271107991536,0.2751566569010417,0.32722918192545575,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240613_2_0,2024-06-13,st-5,Pashupati,8.985400199890137E-5,1.3783574104309082E-4,0.002474915980201331,0.3141288757324219,0.31314977010091144,0.28089650472005206,0.328555425008138,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240613_3_0,2024-06-13,st-4,Teku,8.985400199890137E-5,1.3783574104309082E-4,0.002474915980201331,0.3141288757324219,0.31314977010091144,0.28089650472005206,0.328555425008138,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240613_4_0,2024-06-13,st-1,Chovar,8.985400199890137E-5,1.3783574104309082E-4,0.002474915980201331,0.3141288757324219,0.31314977010091144,0.28089650472005206,0.328555425008138,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240614_0_0,2024-06-14,st-2,Sundarijal,1.1141598224639893E-4,9.811073541641235E-4,0.012220683088060014,0.36044883728027344,0.3296241760253906,0.28809547424316406,0.3350289662679036,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240614_1_0,2024-06-14,st-3,Gokarna,8.665025234222412E-5,8.846819400787354E-5,0.008638890971894853,0.3517163594563802,0.32182884216308594,0.27513567606608075,0.3270448048909505,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240614_2_0,2024-06-14,st-5,Pashupati,8.938461542129517E-5,4.8148632049560547E-4,0.010089757432695023,0.3339500427246094,0.3113028208414714,0.28075408935546875,0.328396479288737,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240614_3_0,2024-06-14,st-4,Teku,8.938461542129517E-5,4.8148632049560547E-4,0.010089757432695023,0.3339500427246094,0.3113028208414714,0.28075408935546875,0.328396479288737,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240614_4_0,2024-06-14,st-1,Chovar,8.938461542129517E-5,4.8148632049560547E-4,0.010089757432695023,0.3339500427246094,0.3113028208414714,0.28075408935546875,0.328396479288737,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240615_0_0,2024-06-15,st-2,Sundarijal,1.107826828956604E-4,5.725771188735962E-4,0.007258471862371607,0.38762474060058594,0.3531780242919922,0.2886956532796224,0.3348490397135417,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240615_1_0,2024-06-15,st-3,Gokarna,8.615106344223022E-5,6.853044033050537E-5,0.006714728490408106,0.38069788614908856,0.33619944254557294,0.27538108825683594,0.3268744150797526,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240615_2_0,2024-06-15,st-5,Pashupati,8.893758058547974E-5,3.6269426345825195E-4,0.007149156943853541,0.3729248046875,0.3255043029785156,0.28082529703776044,0.3282451629638672,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240615_3_0,2024-06-15,st-4,Teku,8.893758058547974E-5,3.6269426345825195E-4,0.007149156943853541,0.3729248046875,0.3255043029785156,0.28082529703776044,0.3282451629638672,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240615_4_0,2024-06-15,st-1,Chovar,8.893758058547974E-5,3.6269426345825195E-4,0.007149156943853541,0.3729248046875,0.3255043029785156,0.28082529703776044,0.3282451629638672,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240616_0_0,2024-06-16,st-2,Sundarijal,1.1024624109268188E-4,0.0020980089902877808,0.017584142088878707,0.4129416147867839,0.3819135030110677,0.2910410563151042,0.33471234639485675,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240616_1_0,2024-06-16,st-3,Gokarna,8.574873208999634E-5,0.0016701817512512207,0.018362027406681136,0.40291595458984375,0.3634560902913411,0.2766284942626953,0.3267294565836589,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240616_2_0,2024-06-16,st-5,Pashupati,8.852779865264893E-5,0.003820359706878662,0.02169662415980156,0.3970826466878255,0.3529122670491536,0.28169822692871094,0.3281116485595703,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240616_3_0,2024-06-16,st-4,Teku,8.852779865264893E-5,0.003820359706878662,0.02169662415980156,0.3970826466878255,0.3529122670491536,0.28169822692871094,0.3281116485595703,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240616_4_0,2024-06-16,st-1,Chovar,8.852779865264893E-5,0.003820359706878662,0.02169662415980156,0.3970826466878255,0.3529122670491536,0.28169822692871094,0.3281116485595703,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240617_0_0,2024-06-17,st-2,Sundarijal,2.5694817304611206E-4,0.009057536721229553,0.03508368683952767,0.42516009012858075,0.41565195719401044,0.30534617106119794,0.334622065226237,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240617_1_0,2024-06-17,st-3,Gokarna,0.0010379552841186523,0.005773022770881653,0.026555513869709557,0.41867828369140625,0.4049091339111328,0.28664207458496094,0.3266290028889974,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240617_2_0,2024-06-17,st-5,Pashupati,8.208826184272766E-4,0.00652584433555603,0.02655308498043496,0.4175211588541667,0.40215110778808594,0.2894446055094401,0.3280131022135417,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240617_3_0,2024-06-17,st-4,Teku,8.208826184272766E-4,0.00652584433555603,0.02655308498043496,0.4175211588541667,0.40215110778808594,0.2894446055094401,0.3280131022135417,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240617_4_0,2024-06-17,st-1,Chovar,8.208826184272766E-4,0.00652584433555603,0.02655308498043496,0.4175211588541667,0.40215110778808594,0.2894446055094401,0.3280131022135417,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240618_0_0,2024-06-18,st-2,Sundarijal,0.0017541050910949707,0.012560278177261353,0.03708166057521112,0.4257895151774089,0.4198595682779948,0.33187294006347656,0.3345832824707031,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240618_1_0,2024-06-18,st-3,Gokarna,5.338937044143677E-4,0.003050878643989563,0.018558295316040585,0.41986719767252606,0.40999476114908856,0.30324236551920575,0.32655906677246094,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240618_2_0,2024-06-18,st-5,Pashupati,5.246549844741821E-4,0.0038913488388061523,0.01925909692698724,0.4187742869059245,0.4098854064941406,0.3049233754475911,0.3279457092285156,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240618_3_0,2024-06-18,st-4,Teku,5.246549844741821E-4,0.0038913488388061523,0.01925909692698724,0.4187742869059245,0.4098854064941406,0.3049233754475911,0.3279457092285156,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240618_4_0,2024-06-18,st-1,Chovar,5.246549844741821E-4,0.0038913488388061523,0.01925909692698724,0.4187742869059245,0.4098854064941406,0.3049233754475911,0.3279457092285156,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240619_0_0,2024-06-19,st-2,Sundarijal,0.006233997642993927,0.03323984146118164,0.07556137442588806,0.4274171193440755,0.4259573618570964,0.3758201599121094,0.3347358703613281,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240619_1_0,2024-06-19,st-3,Gokarna,0.0035784393548965454,0.023646071553230286,0.07070204615592957,0.4268792470296224,0.42463239034016925,0.3463370005289714,0.3265832265218099,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240619_2_0,2024-06-19,st-5,Pashupati,0.002972804009914398,0.02041374146938324,0.05918663740158081,0.4268728892008464,0.42363866170247394,0.34061431884765625,0.32794634501139325,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240619_3_0,2024-06-19,st-4,Teku,0.002972804009914398,0.02041374146938324,0.05918663740158081,0.4268728892008464,0.42363866170247394,0.34061431884765625,0.32794634501139325,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240619_4_0,2024-06-19,st-1,Chovar,0.002972804009914398,0.02041374146938324,0.05918663740158081,0.4268728892008464,0.42363866170247394,0.34061431884765625,0.32794634501139325,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240620_0_0,2024-06-20,st-2,Sundarijal,0.00355607271194458,0.01606154441833496,0.03704612255086204,0.42518361409505206,0.42525355021158856,0.40564600626627606,0.33562787373860675,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240620_1_0,2024-06-20,st-3,Gokarna,0.0029987171292304993,0.01152154803276062,0.03764897882928153,0.4249623616536458,0.424008051554362,0.3840586344401042,0.3269513448079427,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240620_2_0,2024-06-20,st-5,Pashupati,0.001736752688884735,0.00912405550479889,0.029700252413647377,0.423123041788737,0.4210014343261719,0.37348683675130206,0.3281675974527995,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240620_3_0,2024-06-20,st-4,Teku,0.001736752688884735,0.00912405550479889,0.029700252413647377,0.423123041788737,0.4210014343261719,0.37348683675130206,0.3281675974527995,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240620_4_0,2024-06-20,st-1,Chovar,0.001736752688884735,0.00912405550479889,0.029700252413647377,0.423123041788737,0.4210014343261719,0.37348683675130206,0.3281675974527995,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240621_0_0,2024-06-21,st-2,Sundarijal,2.1570175886154175E-4,0.004517346620559692,0.017206739440382535,0.4267285664876302,0.4263725280761719,0.41436131795247394,0.33751805623372394,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240621_1_0,2024-06-21,st-3,Gokarna,3.59266996383667E-4,0.0017696022987365723,0.014733161583365018,0.425533930460612,0.4234790802001953,0.39774131774902344,0.32796605428059894,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240621_2_0,2024-06-21,st-5,Pashupati,1.1749565601348877E-4,0.0016824901103973389,0.013869818106115872,0.423367182413737,0.4201208750406901,0.3847967783610026,0.3287353515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240621_3_0,2024-06-21,st-4,Teku,1.1749565601348877E-4,0.0016824901103973389,0.013869818106115872,0.423367182413737,0.4201208750406901,0.3847967783610026,0.3287353515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240621_4_0,2024-06-21,st-1,Chovar,1.1749565601348877E-4,0.0016824901103973389,0.013869818106115872,0.423367182413737,0.4201208750406901,0.3847967783610026,0.3287353515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240622_0_0,2024-06-22,st-2,Sundarijal,3.479495644569397E-4,0.004241906106472015,0.01208501861805189,0.42393048604329425,0.4250253041585286,0.4192727406819661,0.3404076894124349,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240622_1_0,2024-06-22,st-3,Gokarna,4.0885061025619507E-4,0.0013733357191085815,0.01057737873310316,0.4234396616617839,0.42359479268391925,0.4078407287597656,0.3297004699707031,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240622_2_0,2024-06-22,st-5,Pashupati,5.227625370025635E-4,0.0042777881026268005,0.015915019376222972,0.4238599141438802,0.4231974283854167,0.3975207010904948,0.32980791727701825,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240622_3_0,2024-06-22,st-4,Teku,5.227625370025635E-4,0.0042777881026268005,0.015915019376222972,0.4238599141438802,0.4231974283854167,0.3975207010904948,0.32980791727701825,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240622_4_0,2024-06-22,st-1,Chovar,5.227625370025635E-4,0.0042777881026268005,0.015915019376222972,0.4238599141438802,0.4231974283854167,0.3975207010904948,0.32980791727701825,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240623_0_0,2024-06-23,st-2,Sundarijal,1.6941875219345093E-4,0.005289994180202484,0.015054443089070446,0.42345619201660156,0.4244505564371745,0.4181219736735026,0.34340540568033856,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240623_1_0,2024-06-23,st-3,Gokarna,5.083084106445312E-4,0.003426074981689453,0.014513456431927807,0.42130279541015625,0.42137908935546875,0.40949058532714844,0.33172035217285156,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240623_2_0,2024-06-23,st-5,Pashupati,3.5116076469421387E-4,0.004401117563247681,0.01429163774639619,0.4185066223144531,0.418795903523763,0.4014790852864583,0.3313299814860026,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240623_3_0,2024-06-23,st-4,Teku,3.5116076469421387E-4,0.004401117563247681,0.01429163774639619,0.4185066223144531,0.418795903523763,0.4014790852864583,0.3313299814860026,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240623_4_0,2024-06-23,st-1,Chovar,3.5116076469421387E-4,0.004401117563247681,0.01429163774639619,0.4185066223144531,0.418795903523763,0.4014790852864583,0.3313299814860026,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240624_0_0,2024-06-24,st-2,Sundarijal,1.6108155250549316E-4,0.001259535551071167,0.006733649969095978,0.4209982554117839,0.42118581136067706,0.41802088419596356,0.3462727864583333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240624_1_0,2024-06-24,st-3,Gokarna,1.1134147644042969E-4,3.008544445037842E-4,0.0060818135738323065,0.41947364807128906,0.41917991638183594,0.41188812255859375,0.333957036336263,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240624_2_0,2024-06-24,st-5,Pashupati,1.0411441326141357E-4,5.460381507873535E-4,0.005536162853235993,0.41620953877766925,0.4160957336425781,0.40388743082682294,0.33304087320963544,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240624_3_0,2024-06-24,st-4,Teku,1.0411441326141357E-4,5.460381507873535E-4,0.005536162853235993,0.41620953877766925,0.4160957336425781,0.40388743082682294,0.33304087320963544,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240624_4_0,2024-06-24,st-1,Chovar,1.0411441326141357E-4,5.460381507873535E-4,0.005536162853235993,0.41620953877766925,0.4160957336425781,0.40388743082682294,0.33304087320963544,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240625_0_0,2024-06-25,st-2,Sundarijal,1.748800277709961E-4,0.0022795945405960083,0.010047787427897248,0.4225076039632161,0.421725591023763,0.41586875915527344,0.3487415313720703,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240625_1_0,2024-06-25,st-3,Gokarna,1.1995434761047363E-4,8.433312177658081E-4,0.009518826007838044,0.4216480255126953,0.420254389444987,0.41086769104003906,0.33603350321451825,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240625_2_0,2024-06-25,st-5,Pashupati,1.1005997657775879E-4,0.0011588186025619507,0.008781516551966462,0.4149545033772786,0.4137427012125651,0.403317133585612,0.33464495340983075,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240625_3_0,2024-06-25,st-4,Teku,1.1005997657775879E-4,0.0011588186025619507,0.008781516551966462,0.4149545033772786,0.4137427012125651,0.403317133585612,0.33464495340983075,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240625_4_0,2024-06-25,st-1,Chovar,1.1005997657775879E-4,0.0011588186025619507,0.008781516551966462,0.4149545033772786,0.4137427012125651,0.403317133585612,0.33464495340983075,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240626_0_0,2024-06-26,st-2,Sundarijal,0.0019399821758270264,0.01386985182762146,0.032032114267337874,0.4273796081542969,0.42815208435058594,0.4227606455485026,0.35172080993652344,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240626_1_0,2024-06-26,st-3,Gokarna,0.0034200549125671387,0.012989386916160583,0.035359185934055404,0.42739613850911456,0.4281686147054036,0.42090288798014325,0.33883094787597656,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240626_2_0,2024-06-26,st-5,Pashupati,0.0028478652238845825,0.013563618063926697,0.03528500795363243,0.4272651672363281,0.42692120869954425,0.41231536865234375,0.33670679728190106,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240626_3_0,2024-06-26,st-4,Teku,0.0028478652238845825,0.013563618063926697,0.03528500795363243,0.4272651672363281,0.42692120869954425,0.41231536865234375,0.33670679728190106,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240626_4_0,2024-06-26,st-1,Chovar,0.0028478652238845825,0.013563618063926697,0.03528500795363243,0.4272651672363281,0.42692120869954425,0.41231536865234375,0.33670679728190106,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240627_0_0,2024-06-27,st-2,Sundarijal,7.599517703056335E-4,0.01343478262424469,0.026614099740982056,0.426727294921875,0.4277108510335286,0.4250710805257161,0.35634803771972656,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240627_1_0,2024-06-27,st-3,Gokarna,0.0011589005589485168,0.013967260718345642,0.029319077730178833,0.42738978068033856,0.42813746134440106,0.4251658121744792,0.3436838785807292,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240627_2_0,2024-06-27,st-5,Pashupati,9.031370282173157E-4,0.016388803720474243,0.033661872148513794,0.4278087615966797,0.4281819661458333,0.4214070638020833,0.3404045104980469,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240627_3_0,2024-06-27,st-4,Teku,9.031370282173157E-4,0.016388803720474243,0.033661872148513794,0.4278087615966797,0.4281819661458333,0.4214070638020833,0.3404045104980469,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240627_4_0,2024-06-27,st-1,Chovar,9.031370282173157E-4,0.016388803720474243,0.033661872148513794,0.4278087615966797,0.4281819661458333,0.4214070638020833,0.3404045104980469,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240628_0_0,2024-06-28,st-2,Sundarijal,7.702559232711792E-4,0.00872717797756195,0.02195646901316195,0.4272276560465495,0.4279327392578125,0.42567189534505206,0.3615741729736328,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240628_1_0,2024-06-28,st-3,Gokarna,7.125437259674072E-4,0.006631746888160706,0.01998447914309054,0.4268035888671875,0.4276695251464844,0.42522303263346356,0.34946250915527344,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240628_2_0,2024-06-28,st-5,Pashupati,3.322884440422058E-4,0.0032912343740463257,0.014097179367013268,0.4259115854899089,0.4264825185139974,0.4237206776936849,0.3455403645833333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240628_3_0,2024-06-28,st-4,Teku,3.322884440422058E-4,0.0032912343740463257,0.014097179367013268,0.4259115854899089,0.4264825185139974,0.4237206776936849,0.3455403645833333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240628_4_0,2024-06-28,st-1,Chovar,3.322884440422058E-4,0.0032912343740463257,0.014097179367013268,0.4259115854899089,0.4264825185139974,0.4237206776936849,0.3455403645833333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240629_0_0,2024-06-29,st-2,Sundarijal,9.22076404094696E-4,0.019158825278282166,0.034176202223783037,0.4281482696533203,0.4287668863932292,0.42688941955566406,0.36701520284016925,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240629_1_0,2024-06-29,st-3,Gokarna,9.105131030082703E-4,0.020503506064414978,0.036133886979108354,0.4275105794270833,0.42831865946451825,0.42613983154296875,0.354946772257487,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240629_2_0,2024-06-29,st-5,Pashupati,8.390918374061584E-4,0.013810083270072937,0.02896289686966469,0.4266961415608724,0.42762120564778644,0.42386945088704425,0.35026995340983075,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240629_3_0,2024-06-29,st-4,Teku,8.390918374061584E-4,0.013810083270072937,0.02896289686966469,0.4266961415608724,0.42762120564778644,0.42386945088704425,0.35026995340983075,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240629_4_0,2024-06-29,st-1,Chovar,8.390918374061584E-4,0.013810083270072937,0.02896289686966469,0.4266961415608724,0.42762120564778644,0.42386945088704425,0.35026995340983075,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240630_0_0,2024-06-30,st-2,Sundarijal,0.0011665374040603638,0.02445290982723236,0.040399886830357445,0.4282042185465495,0.4292106628417969,0.4278850555419922,0.3732592264811198,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240630_1_0,2024-06-30,st-3,Gokarna,8.679479360580444E-4,0.017687544226646423,0.03364215062430276,0.4282798767089844,0.4290758768717448,0.42764854431152344,0.36155255635579425,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240630_2_0,2024-06-30,st-5,Pashupati,8.783787488937378E-4,0.01613663136959076,0.03168288634589089,0.4280560811360677,0.4289588928222656,0.4271507263183594,0.3562151590983073,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240630_3_0,2024-06-30,st-4,Teku,8.783787488937378E-4,0.01613663136959076,0.03168288634589089,0.4280560811360677,0.4289588928222656,0.4271507263183594,0.3562151590983073,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240630_4_0,2024-06-30,st-1,Chovar,8.783787488937378E-4,0.01613663136959076,0.03168288634589089,0.4280560811360677,0.4289588928222656,0.4271507263183594,0.3562151590983073,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240701_0_0,2024-07-01,st-2,Sundarijal,6.595849990844727E-4,0.004018813371658325,0.01283725101887967,0.4245656331380208,0.4263013203938802,0.4258219401041667,0.3789374033610026,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240701_1_0,2024-07-01,st-3,Gokarna,8.983314037322998E-4,0.0024487674236297607,0.012144078802464264,0.4246832529703776,0.42611249287923175,0.4249731699625651,0.36732228597005206,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240701_2_0,2024-07-01,st-5,Pashupati,5.68196177482605E-4,0.0028265714645385742,0.010731389116642731,0.4229818979899089,0.4246959686279297,0.42377344767252606,0.3617655436197917,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240701_3_0,2024-07-01,st-4,Teku,5.68196177482605E-4,0.0028265714645385742,0.010731389116642731,0.4229818979899089,0.4246959686279297,0.42377344767252606,0.3617655436197917,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240701_4_0,2024-07-01,st-1,Chovar,5.68196177482605E-4,0.0028265714645385742,0.010731389116642731,0.4229818979899089,0.4246959686279297,0.42377344767252606,0.3617655436197917,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240702_0_0,2024-07-02,st-2,Sundarijal,9.737834334373474E-4,0.007286697626113892,0.01977461576461792,0.425384521484375,0.42614110310872394,0.4248606363932292,0.3827533721923828,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240702_1_0,2024-07-02,st-3,Gokarna,6.147325038909912E-4,0.004270374774932861,0.015449941158294678,0.4240735371907552,0.42516199747721356,0.4235394795735677,0.3712457021077474,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240702_2_0,2024-07-02,st-5,Pashupati,6.326436996459961E-4,0.0024335086345672607,0.012005627155303955,0.4228782653808594,0.42342185974121094,0.4214134216308594,0.3652598063151042,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240702_3_0,2024-07-02,st-4,Teku,6.326436996459961E-4,0.0024335086345672607,0.012005627155303955,0.4228782653808594,0.42342185974121094,0.4214134216308594,0.3652598063151042,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240702_4_0,2024-07-02,st-1,Chovar,6.326436996459961E-4,0.0024335086345672607,0.012005627155303955,0.4228782653808594,0.42342185974121094,0.4214134216308594,0.3652598063151042,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240703_0_0,2024-07-03,st-2,Sundarijal,9.657964110374451E-4,0.015681490302085876,0.029958128929138184,0.42778968811035156,0.4288654327392578,0.42788124084472656,0.38735198974609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240703_1_0,2024-07-03,st-3,Gokarna,0.0010936856269836426,0.013419076800346375,0.029456347227096558,0.4279944101969401,0.42901865641276044,0.4273242950439453,0.3757896423339844,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240703_2_0,2024-07-03,st-5,Pashupati,9.59351658821106E-4,0.017001360654830933,0.03366169333457947,0.4282023111979167,0.4287923177083333,0.42554346720377606,0.36911265055338544,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240703_3_0,2024-07-03,st-4,Teku,9.59351658821106E-4,0.017001360654830933,0.03366169333457947,0.4282023111979167,0.4287923177083333,0.42554346720377606,0.36911265055338544,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240703_4_0,2024-07-03,st-1,Chovar,9.59351658821106E-4,0.017001360654830933,0.03366169333457947,0.4282023111979167,0.4287923177083333,0.42554346720377606,0.36911265055338544,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240704_0_0,2024-07-04,st-2,Sundarijal,0.001116141676902771,0.00830891728401184,0.019464391920394064,0.42637379964192706,0.4279060363769531,0.42740122477213544,0.39256858825683594,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240704_1_0,2024-07-04,st-3,Gokarna,0.0011949241161346436,0.007009580731391907,0.019094574901885153,0.4261919657389323,0.42769940694173175,0.42712656656901044,0.38144810994466144,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240704_2_0,2024-07-04,st-5,Pashupati,0.0010483860969543457,0.010249495506286621,0.022085148546523214,0.4259497324625651,0.42755381266276044,0.42661158243815106,0.37443796793619794,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240704_3_0,2024-07-04,st-4,Teku,0.0010483860969543457,0.010249495506286621,0.022085148546523214,0.4259497324625651,0.42755381266276044,0.42661158243815106,0.37443796793619794,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240704_4_0,2024-07-04,st-1,Chovar,0.0010483860969543457,0.010249495506286621,0.022085148546523214,0.4259497324625651,0.42755381266276044,0.42661158243815106,0.37443796793619794,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240705_0_0,2024-07-05,st-2,Sundarijal,0.0013332962989807129,0.03194354474544525,0.0458786904811177,0.4270000457763672,0.428042729695638,0.4277801513671875,0.397186279296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240705_1_0,2024-07-05,st-3,Gokarna,0.0010841339826583862,0.03649088740348816,0.05130435228340957,0.4268182118733724,0.42779986063639325,0.4273700714111328,0.3864879608154297,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240705_2_0,2024-07-05,st-5,Pashupati,0.001205645501613617,0.04752296209335327,0.06278724670403335,0.42668406168619794,0.42759259541829425,0.4268747965494792,0.37946192423502606,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240705_3_0,2024-07-05,st-4,Teku,0.001205645501613617,0.04752296209335327,0.06278724670403335,0.42668406168619794,0.42759259541829425,0.4268747965494792,0.37946192423502606,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240705_4_0,2024-07-05,st-1,Chovar,0.001205645501613617,0.04752296209335327,0.06278724670403335,0.42668406168619794,0.42759259541829425,0.4268747965494792,0.37946192423502606,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240706_0_0,2024-07-06,st-2,Sundarijal,0.0014144033193588257,0.03691883385181427,0.04629750219885409,0.42563311258951825,0.4272143046061198,0.4284375508626302,0.4028727213541667,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240706_1_0,2024-07-06,st-3,Gokarna,0.0011841878294944763,0.042413100600242615,0.05233572093550265,0.42589060465494794,0.4273885091145833,0.4280649820963542,0.3925622304280599,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240706_2_0,2024-07-06,st-5,Pashupati,0.0010656341910362244,0.04458025097846985,0.05506406394545138,0.42652448018391925,0.42778778076171875,0.42777442932128906,0.385647455851237,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240706_3_0,2024-07-06,st-4,Teku,0.0010656341910362244,0.04458025097846985,0.05506406394545138,0.42652448018391925,0.42778778076171875,0.42777442932128906,0.385647455851237,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240706_4_0,2024-07-06,st-1,Chovar,0.0010656341910362244,0.04458025097846985,0.05506406394545138,0.42652448018391925,0.42778778076171875,0.42777442932128906,0.385647455851237,"{""type"":""MultiPoint"",""coordinates"":[]}"
